name,style,filename,url
Jane,Sad,2903b825-0df1-409a-89b8-2151e170647b.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/2903b825-0df1-409a-89b8-2151e170647b.wav
Jane,Shouting,29e03e5f-1a40-4913-823b-f85182cbeba7.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/29e03e5f-1a40-4913-823b-f85182cbeba7.wav
Jane,Terrified,4db8c75e-26d1-47ce-8abd-8cad89c0d35e.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/4db8c75e-26d1-47ce-8abd-8cad89c0d35e.wav
Jane,Unfriendly,99879d05-2627-4108-9787-9bedb755580c.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/99879d05-2627-4108-9787-9bedb755580c.wav
Jane,Whispering,32770359-6bd0-47ce-a261-00deed884d0a.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/32770359-6bd0-47ce-a261-00deed884d0a.wav
Jason,Default,c73766e0-03e5-472f-98bc-382892dfb14b.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/c73766e0-03e5-472f-98bc-382892dfb14b.wav
Jason,Angry,1a53a177-188b-4fbd-b22f-d85464d13873.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/1a53a177-188b-4fbd-b22f-d85464d13873.wav
Jason,Cheerful,8ef1aa8a-005c-4bf4-8266-e44bca3f7059.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/8ef1aa8a-005c-4bf4-8266-e44bca3f7059.wav
Jason,Excited,5a7755df-0ef7-4e84-8652-b217a15b7fc7.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/5a7755df-0ef7-4e84-8652-b217a15b7fc7.wav
Jason,Friendly,0fc83ef5-bb0c-426b-b294-f79a21e9b62a.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/0fc83ef5-bb0c-426b-b294-f79a21e9b62a.wav
Jason,Hopeful,ea096c45-c72e-43de-aa56-ffa474e2aa67.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/ea096c45-c72e-43de-aa56-ffa474e2aa67.wav
Jason,Sad,750629cd-1c72-4308-81a9-8a3c584f9a73.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/750629cd-1c72-4308-81a9-8a3c584f9a73.wav
Jason,Shouting,7a88f237-991d-4471-b2fe-e284e227142c.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/7a88f237-991d-4471-b2fe-e284e227142c.wav
Jason,Terrified,0d6cee03-0056-4925-99c6-57d3cd99a8fe.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/0d6cee03-0056-4925-99c6-57d3cd99a8fe.wav
Jason,Unfriendly,c20b8639-bb74-4006-a949-aacc6fdfec7c.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/c20b8639-bb74-4006-a949-aacc6fdfec7c.wav
Jason,Whispering,b05fa7f4-b3ed-419f-ad01-163bba2f1265.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/b05fa7f4-b3ed-419f-ad01-163bba2f1265.wav
Michelle,Default,df72e65c-956b-4517-a23b-900b954513ff.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/df72e65c-956b-4517-a23b-900b954513ff.wav
Monica,Default,37e562db-024a-49a9-8be2-7b7f5ace4fd5.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/37e562db-024a-49a9-8be2-7b7f5ace4fd5.wav
